Métier,Nom,Dirigeant,Adresse,Code Postal,Ville,SIREN,SIRET,Date Création,Effectif,RGE
Menuiserie-Fenetres,"LN (PSF)","NICOLE LUTTER (ENDT)","8 RUE DU HAUT-BARR 67120 MOLSHEIM",67120,MOLSHEIM,493022834,49302283400011,2007-01-02,NN,Non
Menuiserie-Fenetres,"NS2 CUISINE","CORINNE SINGER (SINGER)","25 RUE CARNOT 54190 VILLERUPT",54190,VILLERUPT,789083680,78908368000015,2012-10-10,NN,Non
Menuiserie-Fenetres,"FLORENT HENRY (MENUISERIE HENRY)","FLORENT RAYMOND HENRY (HENRY)","RODLACH 43 RUE DES ALOUETTES 57320 BIBICHE",57320,BIBICHE,789111713,78911171300010,2012-11-10,NN,Non
Menuiserie-Fenetres,"ISOL.HABITAT (ISOL.HABITAT)","ABEL LEROUX (LEROUX)","98 AVENUE GEORGES CLEMENCEAU 51100 REIMS",51100,REIMS,789243987,78924398700029,2012-11-07,00,Non
Menuiserie-Fenetres,"MENUISERIE BAUMANN FABRICE","FABRICE BAUMANN (BAUMANN)","26 RUE DU COUTY 68660 ROMBACH-LE-FRANC",68660,ROMBACH-LE-FRANC,789253390,78925339000015,2012-10-02,NN,Non
Menuiserie-Fenetres,"FRED G DESIGN D'ESPACE","FREDERIC GRUSELLE (GRUSELLE)","26 PL HENRI MENGIN 54000 NANCY",54000,NANCY,789387479,78938747900015,2012-11-05,NN,Non
Menuiserie-Fenetres,"MATTHIAS PATTYN (MENUISERIE PARTICULIERS SERVICES MPS)","MATTHIAS FRANCE PATTYN (PATTYN)","57 RUE PASTEUR 10350 MARIGNY-LE-CHATEL",10350,MARIGNY-LE-CHATEL,789500592,78950059200017,2012-11-21,NN,Non
Menuiserie-Fenetres,"CYRIL VAUTRIN","CYRIL VAUTRIN (VAUTRIN)","82 RUE EDOUARD CABARET 54700 PONT-A-MOUSSON",54700,PONT-A-MOUSSON,789504214,78950421400030,2012-11-12,NN,Non
Menuiserie-Fenetres,"KEVIN GILLES (KEVINARTISANCREATEUR)","KÉVIN JEAN ROBERT GILLES","45 RUELLE DE LAVIEVILLE 88270 DOMPAIRE",88270,DOMPAIRE,789511508,78951150800036,2012-12-20,NN,Non
Menuiserie-Fenetres,"NORBA ALSACE","LEOPOLD JEAN GUSTAVE FRANKEN","ZA DE BOSQUET RUE DE LA LISIERE 67580 MERTZWILLER",67580,MERTZWILLER,789640877,78964087700013,2012-11-15,11,Oui
Menuiserie-Fenetres,"PARTENAIRES HABITATS","GREGORY BIDAL (BIDAL)","22 RUE DE L'ARC 68120 PFASTATT",68120,PFASTATT,789803053,78980305300014,2012-12-07,NN,Non
Menuiserie-Fenetres,"GUGLIELMETTI LAURENT SARL","LAURENT GUGLIELMETTI (GUGLIELMETTI)","21 RUE HIPPOLYTE NOIRET 08300 RETHEL",08300,RETHEL,789896529,78989652900011,2013-01-01,01,Non
Menuiserie-Fenetres,"TEAM FERMETURES","HAKAN YIGITER (YIGITER)","FREYMING MERLEBACH PARC D'ACTIVITES 57450 HENRIVILLE",57450,HENRIVILLE,789987625,78998762500017,2012-11-15,NN,Non
Menuiserie-Fenetres,"SAMUEL OLIVIER SERVICES POSE (S.O.S POSE) (S.O.S. POSE)","SAMUEL OLIVIER (OLIVIER)","26 RUE SAINT PIERRE 68420 HERRLISHEIM-PRES-COLMAR",68420,HERRLISHEIM-PRES-COLMAR,790009054,79000905400020,2012-12-17,01,Non
Menuiserie-Fenetres,"BENJAMIN MONTEMONT (CBCI TOUS TRAVAUX)","BENJAMIN MONTEMONT (MONTEMONT)","9 RUE NAPOLEON FOREL 88360 RUPT-SUR-MOSELLE",88360,RUPT-SUR-MOSELLE,790200646,79020064600020,2013-01-03,NN,Non
Menuiserie-Fenetres,"PRESTA SERVICES KAIL","MICHEL KAIL (KAIL)","37 RUE DE NANCY 57915 WOUSTVILLER",57915,WOUSTVILLER,790255517,79025551700027,2012-12-18,01,Non
Menuiserie-Fenetres,"MENUISERIE HENRY (MENUISERIE HENRY)","THOMAS HENRY (HENRY)","335 LA CROIX D’ORBEY 68650 LAPOUTROIE",68650,LAPOUTROIE,790373427,79037342700018,2013-01-01,01,Non
Menuiserie-Fenetres,"MENUISERIE LANGE SEBASTIEN","SEBASTIEN LANGE (LANGE)","1 RUE DE MORY 57690 ELVANGE",57690,ELVANGE,790406037,79040603700016,2013-01-02,NN,Non
Menuiserie-Fenetres,"PRESTA SERVICES BUCHER","CHRISTOPHE BUCHER (BUCHER)","27 AVENUE MARCHANDE 57520 GROSBLIEDERSTROFF",57520,GROSBLIEDERSTROFF,790479026,79047902600029,2013-01-02,01,Non
Menuiserie-Fenetres,"ERIC PARRADO","ERIC PARRADO","54 RUE DU GENERAL DE GAULLE 68400 RIEDISHEIM",68400,RIEDISHEIM,790479281,79047928100012,2012-12-28,NN,Non
Menuiserie-Fenetres,"FABRICE MOLLIER (HOME RENOV')","FABRICE MOLLIER (MOLLIER)","16 RUE DE LA BARRE 52160 PRASLAY",52160,PRASLAY,790519052,79051905200027,2013-01-15,NN,Non
Menuiserie-Fenetres,"SARL DECHELLE PERE ET FILS","SEBASTIEN DECHELLE (DECHELLE)","13 RUE DU CBR 51700 VERNEUIL",51700,VERNEUIL,790615835,79061583500010,2013-01-01,01,Oui
Menuiserie-Fenetres,"ALSACE RENOV'BOIS","GILBERT GUTH (GUTH)","28 RUE PRINCIPALE 67480 LEUTENHEIM",67480,LEUTENHEIM,794413484,79441348400013,2013-06-10,NN,Non
Menuiserie-Fenetres,"DECOR'HOME AMENAGEMENT","","ZI ARDENNES EMERAUDE RUE ALBERT DEVILLE 08090 TOURNES",08090,TOURNES,794466938,79446693800014,2013-09-01,01,Oui
Menuiserie-Fenetres,"SEBASTIEN DE RYBEL","SEBASTIEN DE RYBEL (DE RYBEL)","ANOUX LA GRANGE 54800 JOUAVILLE",54800,JOUAVILLE,794522185,79452218500014,2013-07-23,NN,Non
Menuiserie-Fenetres,"QUALIPRO FERMETURES","LAURENT BURKHARDT (BURKHARDT)","25 RUE DU GEISWEG 67310 WESTHOFFEN",67310,WESTHOFFEN,794585992,79458599200025,2013-08-01,NN,Non
Menuiserie-Fenetres,"SASU LA VIE DU VR - AUBRY ARNAUD (LA VIE DU VR)","ARNAUD AUBRY","6 RUE GODEAU 08270 NOVION-PORCIEN",08270,NOVION-PORCIEN,794599449,79459944900012,2013-09-01,01,Non
Menuiserie-Fenetres,"FERMETURES S.R.T. PRO LORRAINE","DOMINIQUE ANSION (ANSION)","42 RUE POINCARE 54480 CIREY-SUR-VEZOUZE",54480,CIREY-SUR-VEZOUZE,794633735,79463373500012,2013-08-01,02,Oui
Menuiserie-Fenetres,"OLIVIER BOUTEVILLAIN","OLIVIER ROBERT KLEBER BOUTEVILLAIN (BOUTEVILLAIN)","DAUDES 14 RUE DE LA LIBERATION 10270 MONTAULIN",10270,MONTAULIN,794653626,79465362600018,2013-09-02,NN,Non
Menuiserie-Fenetres,"FRANCKY WOLFS (EIRL FRANCKY WOLFS)","FRANCKY MICHEL WOLFS","5 RUE DU FORT CARRE 08300 RETHEL",08300,RETHEL,794696807,79469680700021,2013-08-01,NN,Non
Menuiserie-Fenetres,"SOCAMEX","FABRICE REGNIER (REGNIER)","22 RUE DES ROISES 88350 GRAND",88350,GRAND,794717256,79471725600018,2013-07-20,NN,Non
Menuiserie-Fenetres,"KB MENUISERIE (BASTIEN KEVIN)","KEVIN JULIEN BASTIEN (BASTIEN)","15 CHE DE LA VANNE 55210 VIGNEULLES-LES-HATTONCHATEL",55210,VIGNEULLES-LES-HATTONCHATEL,794728451,79472845100038,2013-08-01,01,Oui
Menuiserie-Fenetres,"ENTREPRISE GUY MOUGEL (ENTREPRISE GUY MOUGEL)","JULIEN SAPORITI","52 ROUTE DU CHAJOUX 88250 LA BRESSE",88250,LA BRESSE,794868018,79486801800019,2013-07-23,02,Oui
Menuiserie-Fenetres,"MENUISERIE MEYER (MENUISERIE MEYER)","ROMAIN MEYER (MEYER)","64 RUE DE LA FOLIE 57050 METZ",57050,METZ,794919241,79491924100016,2013-07-01,01,Oui
Menuiserie-Fenetres,"MENUISERIE SC 54 (MENUISERIE SC 54)","STEPHANE SCHVARTZ","147 AVENUE DE STRASBOURG 54000 NANCY",54000,NANCY,794970913,79497091300016,2013-08-01,03,Oui
Menuiserie-Fenetres,"ECO ENERGIE FUTURE","FLORENT BERISHA (BERISHA)","13-15 13 BOULEVARD JOFFRE 54000 NANCY",54000,NANCY,795001460,79500146000018,2013-08-02,NN,Non
Menuiserie-Fenetres,"RWT","PASCAL WAGNER","31 RUE DES CHENES 88100 SAINTE-MARGUERITE",88100,SAINTE-MARGUERITE,795060599,79506059900037,2013-08-01,NN,Non
Menuiserie-Fenetres,"FRANCK FERRE (EIRL FERRE FRANCKY SERVICES)","FRANCK HENRI MARCEL FERRE (FERRE)","10 IMPASSE DES QUATRE VENTS 10320 FAYS-LA-CHAPELLE",10320,FAYS-LA-CHAPELLE,795064344,79506434400034,2013-09-02,NN,Non
Menuiserie-Fenetres,"EMILIEN KURTZEMANN","EMILIEN KURTZEMANN (KURTZEMANN)","3 RUE DU KAST 68660 LIEPVRE",68660,LIEPVRE,795104181,79510418100016,2013-09-02,NN,Non
Menuiserie-Fenetres,"PREFERENCE FERMETURES","VERONIQUE MATHIS (MATHIS)","41 RUE CLEMENCEAU 57260 DIEUZE",57260,DIEUZE,795145945,79514594500031,2013-08-01,NN,Non
Menuiserie-Fenetres,"FREDERIC GAST","FREDERIC ROGER GAST","3 A RUE DE LA FONTAINE 67350 NIEDERMODERN",67350,NIEDERMODERN,795164359,79516435900015,2013-09-01,NN,Non
Menuiserie-Fenetres,"AB ISO CONCEPT (ISO CONCEPT)","TOUFIK ADJISSA (ADJISSA)","3 RUE DU RUISSEAU 57140 WOIPPY",57140,WOIPPY,795271568,79527156800011,2013-09-11,NN,Non
Menuiserie-Fenetres,"CSD AGENCEMENT","GREGOIRE SCHMITT (SCHMITT)","12 RUE DES MERLES 57470 HOMBOURG-HAUT",57470,HOMBOURG-HAUT,795365972,79536597200012,2013-09-20,NN,Non
Menuiserie-Fenetres,"SOUL KITCHEN (SOUL KITCHEN)","THOMAS STROH (STROH)","17 RUE DE LA GARE 67610 LA WANTZENAU",67610,LA WANTZENAU,797391273,79739127300019,2013-07-01,NN,Non
Menuiserie-Fenetres,"ARNAUD REMY (REMY FERMETURE)","ARNAUD REMY (REMY)","27 RUE DE DIEUZE 57670 FRANCALTROFF",57670,FRANCALTROFF,797483435,79748343500013,2013-10-25,NN,Non
Menuiserie-Fenetres,"2JM","JEAN CLAUDE WOLF (WOLF)","(A) 20 RUE DE MOLSHEIM 67190 MUTZIG",67190,MUTZIG,797515863,79751586300018,2013-10-01,NN,Non
Menuiserie-Fenetres,"ARMAND HUBER","ARMAND HUBER","18 QUAI DE L'ILL 67400 ILLKIRCH-GRAFFENSTADEN",67400,ILLKIRCH-GRAFFENSTADEN,797516267,79751626700029,2013-10-01,NN,Non
Menuiserie-Fenetres,"ERIC BOEGLIN MENUISERIE (EB MENUISERIE)","ERIC BOEGLIN (BOEGLIN)","35 RUE DE ROUFFACH 68250 WESTHALTEN",68250,WESTHALTEN,797612074,79761207400014,2013-10-01,01,Non
Menuiserie-Fenetres,"CEDRIC CHEVALLIER-CHAMBET","CEDRIC CHEVALLIER CHAMBET","20 RUE JEAN JACQUES ROUSSEAU 10300 MACEY",10300,MACEY,797662046,79766204600029,2013-10-01,NN,Non
Menuiserie-Fenetres,"CLEMENT GAULE (MENUISERIE GAULOISE)","CLÉMENT RENÉ GAULE","4 ROUTE DE LONGEVILLE 10500 HAMPIGNY",10500,HAMPIGNY,792703019,79270301900028,2013-04-23,NN,Non
Menuiserie-Fenetres,"SYLVAIN BREVILLE (RENOV'ACTION)","SYLVAIN BREVILLE (BREVILLE)","17 RUE DU MONT-DE SUIPPES 51000 CHALONS-EN-CHAMPAGNE",51000,CHALONS-EN-CHAMPAGNE,792717480,79271748000018,2013-04-24,NN,Non
Menuiserie-Fenetres,"SB AGENCEMENT","SEBASTIEN BETTAHAR","LES VIGNEAUX 5 RUE DES ROSES 10400 BARBUISE",10400,BARBUISE,792843104,79284310400029,2013-03-22,NN,Non
Menuiserie-Fenetres,"GREG MENUISERIE AGENCEMENT (GMA)","GREGORY FOUCHET (FOUCHET)","7 B GRANDE RUE 51300 FAVRESSE",51300,FAVRESSE,792905937,79290593700019,2013-04-28,NN,Non
Menuiserie-Fenetres,"G2V AGENCEMENT (G2V AGENCEMENT)","LIONEL GROB (GROB)","14 RUE DU MARCHE 67350 VAL-DE-MODER",67350,VAL-DE-MODER,793007626,79300762600013,2013-04-26,NN,Non
Menuiserie-Fenetres,"THIERRY RUHLAND (MULTISERVICES BOIS RUHLAND)","THIERRY RUHLAND (RUHLAND)","RD 132 55290 BURE",55290,BURE,793008608,79300860800010,2013-06-01,NN,Non
Menuiserie-Fenetres,"MENUISERIE - EBENISTERIE ND SARLU","NICOLAS DEBES (DEBES)","1 IMPASSE DES JARDINS 67270 SCHWINDRATZHEIM",67270,SCHWINDRATZHEIM,793299546,79329954600010,2013-05-22,NN,Non
Menuiserie-Fenetres,"MENUISERIE KIRRMANN","CHRISTINE COLETTE LACASSAGNE (LACASSAGNE)","71 ROUTE DE STRASBOURG 67960 ENTZHEIM",67960,ENTZHEIM,793356411,79335641100017,2013-05-28,NN,Non
Menuiserie-Fenetres,"PLANCHE A PART","JULIEN PRIESTER (PRIESTER)","13 RUE OBERLIN 67150 ERSTEIN",67150,ERSTEIN,793409616,79340961600018,2013-05-16,NN,Non
Menuiserie-Fenetres,"JEAN MARGUERON","JEAN CLAUDE MARGUERON","6 RUE DU PLEIN AIR 51300 VITRY-LE-FRANCOIS",51300,VITRY-LE-FRANCOIS,344767587,34476758700019,1988-04-05,02,Oui
Menuiserie-Fenetres,"SARL PIERRE ET FILS","LIONEL PIERRE","8 RTE DE NANCOIS 55500 VELAINES",55500,VELAINES,345196638,34519663800026,1988-06-01,02,Non
Menuiserie-Fenetres,"SARL SAINE","JEROME GAWRON","7 AVENUE ANDRE MARGOT 51100 REIMS",51100,REIMS,345344899,34534489900025,1988-05-01,02,Non
Menuiserie-Fenetres,"MENUISERIE DE NARDA (UNIKOME)","","ZI RUE DU DOCTEUR SCHWEITZER 57130 ARS-SUR-MOSELLE",57130,ARS-SUR-MOSELLE,347807935,34780793500015,1988-06-30,03,Non
Menuiserie-Fenetres,"MULTIPOSE","CHRISTELLE ANNE LUCE COURTIOL (BECKER)","ZAC DES SABLONS 1 RUE DU BOIS JACQUOT 54670 MILLERY",54670,MILLERY,379323827,37932382700053,1990-09-01,11,Oui
Menuiserie-Fenetres,"LAURENT GENY (GENY LAURENT EIRL)","LAURENT GENY (GENY)","120 RUE JEAN JAURES 54550 PONT-SAINT-VINCENT",54550,PONT-SAINT-VINCENT,379422173,37942217300029,1990-10-02,NN,Non
Menuiserie-Fenetres,"CHRISTIAN VINCENT","CHRISTIAN VINCENT","15 QUAI DES CAPUCINS 54110 VARANGEVILLE",54110,VARANGEVILLE,379422280,37942228000014,1990-10-01,NN,Non
Menuiserie-Fenetres,"FERMETURES VITALE","","42 RUE DE MULHOUSE 68170 RIXHEIM",68170,RIXHEIM,379686298,37968629800033,1990-10-01,21,Oui
Menuiserie-Fenetres,"MENUISERIE C.H. FLEITH","HUBERT FLEITH (FLEITH)","4 RUE DE JEBSHEIM 68320 PORTE DU RIED",68320,PORTE DU RIED,379920713,37992071300011,1990-11-01,03,Non
Menuiserie-Fenetres,"JANICK GUIBERTI","JANICK FRANCIS GUIBERTI","9 RUE DES TROUS A TERRE 10380 VIAPRES-LE-PETIT",10380,VIAPRES-LE-PETIT,393996061,39399606100031,1994-02-14,NN,Non
Menuiserie-Fenetres,"SERGE JOST (MENUISERIE DE LA FORGE)","SERGE JOST","57 GRAND RUE 68780 LE HAUT SOULTZBACH",68780,LE HAUT SOULTZBACH,394179568,39417956800032,1994-02-24,NN,Non
Menuiserie-Fenetres,"DENIS WAGNER","DENIS WAGNER (WAGNER)","12 RUE DE LA PAIX 67430 DEHLINGEN",67430,DEHLINGEN,394585681,39458568100015,1994-04-06,NN,Non
Menuiserie-Fenetres,"TECHNIC BOIS","FLAVIEN MATHION (MATHION)","ZAC DU BREUIL RUE EDMOND MICHELET 54700 PONT-A-MOUSSON",54700,PONT-A-MOUSSON,394589147,39458914700021,1994-04-25,02,Non
Menuiserie-Fenetres,"JACKY GAUTREAU (LA PEPITE)","JACKY GHISLAIN GAUTREAU (GAUTREAU)","65 A RUE DES PETITES-FERMES 67200 STRASBOURG",67200,STRASBOURG,395319007,39531900700021,1994-05-27,NN,Non
Menuiserie-Fenetres,"TM CONSEILS","THIERRY MAIRE (MAIRE)","266 RUE JEAN MOULIN 88140 BULGNEVILLE",88140,BULGNEVILLE,399540723,39954072300026,1995-01-02,NN,Non
Menuiserie-Fenetres,"LANG CONSTRUCTIONS BOIS (L.C.B)","NICOLAS LANG (LANG)","ZONE ARTISANALE RUE SAINTE BARBE 57230 BITCHE",57230,BITCHE,399714526,39971452600031,1995-01-02,NN,Non
Menuiserie-Fenetres,"SOCIETE D'EXPLOITATION DES ETABLISSEMENTS GERARD BERSHEIM","MONIQUE BERSHEIM (KNEUP)","53 RUE DE WOUSTVILLER 57200 SARREGUEMINES",57200,SARREGUEMINES,399804970,39980497000016,1995-01-01,NN,Non
Menuiserie-Fenetres,"EURL LAURENT HECKEL","LAURENT HECKEL (HECKEL)","62 RUE DE BITCHE 57200 SARREGUEMINES",57200,SARREGUEMINES,399809714,39980971400021,1995-02-01,NN,Non
Menuiserie-Fenetres,"RESOR","FREDERIC VASSEUR","20 AVENUE DES COIDES 51370 SAINT-BRICE-COURCELLES",51370,SAINT-BRICE-COURCELLES,399868900,39986890000016,1995-02-01,12,Non
Menuiserie-Fenetres,"BERTRAND HAMM","BERTRAND HAMM (HAMM)","15 RUE DE GUNDOLSHEIM 68890 REGUISHEIM",68890,REGUISHEIM,400448270,40044827000019,1995-03-21,01,Oui
Menuiserie-Fenetres,"FRANCE LANORD ET BICHATON (FLB)","","42 RUE JEAN MERMOZ 54500 VANDŒUVRE-LES-NANCY",54500,VANDŒUVRE-LES-NANCY,400977385,40097738500048,1995-04-12,NN,Non
Menuiserie-Fenetres,"REGIS COLOT (ENTREPRISE COLOT)","REGIS COLOT","6 RUE DE LA CROIX PARFAIT 51600 SOMMEPY-TAHURE",51600,SOMMEPY-TAHURE,400991550,40099155000031,1995-01-31,NN,Non
Menuiserie-Fenetres,"MENUISERIE DU VIGNOBLE","FREDERIC NESTER (NESTER)","SECTION 33 LOT 1A 2 RUE DU MUEHLBACH 68750 BERGHEIM",68750,BERGHEIM,400997938,40099793800024,1995-05-09,01,Non
Menuiserie-Fenetres,"ESPACE FERMETURES","NICOLAS JEAN PERIN","7 GRANDE RUE 08430 POIX-TERRON",08430,POIX-TERRON,401038500,40103850000013,1995-05-04,02,Oui
Menuiserie-Fenetres,"ERIC FRITZ","ERIC FRITZ (FRITZ)","6 ROUTE DE HATTEN 67470 BUHL",67470,BUHL,392642146,39264214600030,1993-10-04,03,Non
Menuiserie-Fenetres,"ESCALAND","THIERRY LECONTE (LECONTE)","ZI LES GRANDS PRES 815 AVENUE HENRI POINCARE 88650 ANOULD",88650,ANOULD,393101100,39310110000039,1993-12-01,NN,Non
Menuiserie-Fenetres,"SARL KAW","EMMANUEL CLAUDE MARIE NAVET","1 RUE JOSEPH MACHARD 54330 OMELMONT",54330,OMELMONT,393225529,39322552900048,1993-12-09,02,Oui
Menuiserie-Fenetres,"SAVOY ISOLATION","THIERRY MICHEL NABET","133 RUE EDMOND MICHELET 54700 PONT-A-MOUSSON",54700,PONT-A-MOUSSON,393505615,39350561500020,1994-01-01,01,Non
Menuiserie-Fenetres,"SARL LA FABRIC","ELISABETH MALVY (KONSTOWICZ)","PLACE DE LA GARE 08300 LUCQUY",08300,LUCQUY,393531561,39353156100024,1994-01-01,11,Oui
Menuiserie-Fenetres,"YVES BECHTEL","YVES BECHTEL (BECHTEL)","222 PETITE RUE DE L'EGLISE 67230 WESTHOUSE",67230,WESTHOUSE,393630413,39363041300010,1994-01-07,02,Non
Menuiserie-Fenetres,"MENUISERIE BADER","LOIC KALTENBACHER","2 RUE DE METZ 68220 HESINGUE",68220,HESINGUE,393711742,39371174200022,1994-01-01,12,Non
Menuiserie-Fenetres,"MENUISERIE DUBOIS","BENJAMIN EMMANUEL JACQUES DUBOIS","ZAC 23 B LA CROISETTE 54210 SAINT NICOLAS DE PORT",54210,SAINT NICOLAS DE PORT,382174258,38217425800030,1991-05-15,NN,Oui
Menuiserie-Fenetres,"FREDERIC PASSEFORT (C3P)","FREDERIC PASSEFORT (PASSEFORT)","2 CHEMIN DU VIVIER GUYON 08000 CHARLEVILLE-MEZIERES",08000,CHARLEVILLE-MEZIERES,382781292,38278129200042,1991-07-27,NN,Non
Menuiserie-Fenetres,"MENUISERIE BOURCY","ADRIEN BOURCY (BOURCY)","38 GRANDE RUE 54280 LANEUVELOTTE",54280,LANEUVELOTTE,383034824,38303482400011,1991-08-01,02,Oui
Menuiserie-Fenetres,"MICHEL FRISARD (M.S.B)","MICHEL ANDRE JEAN FRISARD (FRISARD)","43 RUE DU CAPITAINE COTE 10270 COURTERANGES",10270,COURTERANGES,383097698,38309769800039,1991-10-07,NN,Oui
Menuiserie-Fenetres,"MENUISERIE HOCQUET","AURELIEN GALICHER (GALICHER)","5 LOTISSEMENT LUCIEN LESPRIT 52100 SAINT-DIZIER",52100,SAINT-DIZIER,383516523,38351652300032,1991-10-01,03,Oui
Menuiserie-Fenetres,"FRANCIS DENIZOT","FRANCIS DENIZOT","RTE N 35 52100 BETTANCOURT-LA-FERREE",52100,BETTANCOURT-LA-FERREE,388786154,38878615400038,1992-10-05,NN,Non
Menuiserie-Fenetres,"NESET AKSU","NESET AKSU (AKSU)","15 ROUTE D’ORSCHWILLER 67600 SELESTAT",67600,SELESTAT,389377193,38937719300039,1992-11-24,NN,Non
Menuiserie-Fenetres,"MICHEL VOITURET","MICHEL VOITURET (VOITURET)","35 RUE ROBERT SCHUMAN 57050 LONGEVILLE-LES-METZ",57050,LONGEVILLE-LES-METZ,389435926,38943592600024,1993-01-01,NN,Non
Menuiserie-Fenetres,"JEAN-PAUL MOTON","JEAN-PAUL GEORGES HENRI MOTON","6 RUE TOURNANTE 52400 SERQUEUX",52400,SERQUEUX,389731241,38973124100029,1993-01-04,NN,Non
Menuiserie-Fenetres,"BEKIR CALISKAN","BEKIR CALISKAN (CALISKAN)","28 COTE GRISE 54410 LANEUVEVILLE-DEVANT-NANCY",54410,LANEUVEVILLE-DEVANT-NANCY,390284321,39028432100010,1993-02-24,01,Non
Menuiserie-Fenetres,"MENUISERIE ESCALIERS H STRAUB ET FILS","CLAUDE STRAUB (STRAUB)","87 RUE CLEMENCEAU 68920 WINTZENHEIM",68920,WINTZENHEIM,384144267,38414426700018,1992-01-01,02,Non
Menuiserie-Fenetres,"MENUISERIE LORENTZ","JULIEN LORENTZ","15 RUE DE METZ 57340 DESTRY",57340,DESTRY,384540233,38454023300010,1991-10-01,02,Oui
Menuiserie-Fenetres,"THIERRY KRETZ","THIERRY KRETZ (KRETZ)","5 RUE DU GENERAL DE GAULLE 67640 FEGERSHEIM",67640,FEGERSHEIM,384791976,38479197600028,1992-03-12,NN,Non
Menuiserie-Fenetres,"PATRICK SCHMITTER","PATRICK SCHMITTER (SCHMITTER)","3 RUE DU GENET 67240 SCHIRRHEIN",67240,SCHIRRHEIN,384964615,38496461500015,1992-04-01,NN,Non
Menuiserie-Fenetres,"MENUISERIE GENERALE HUGUEL (HJF)","MICHAEL HUGUEL (HUGUEL)","8 B RUE DES ECOLES 88560 SAINT-MAURICE-SUR-MOSELLE",88560,SAINT-MAURICE-SUR-MOSELLE,385269881,38526988100012,1992-04-01,01,Non
Menuiserie-Fenetres,"MENUISERIE EBENISTERIE ZENTZ","GERDY ZENTZ (ZENTZ)","18 RUE DE SIEWILLER 67320 BUST",67320,BUST,390616589,39061658900011,1993-01-01,01,Non
Menuiserie-Fenetres,"GILLES COLIN","GILLES COLIN","15 RUE AUX MOINES 10000 TROYES",10000,TROYES,390791366,39079136600037,1993-04-05,NN,Non
Menuiserie-Fenetres,"FABIEN PFISTER","FABIEN PFISTER (PFISTER)","14 A ROUTE DES VOSGES 67160 WISSEMBOURG",67160,WISSEMBOURG,390967271,39096727100011,1993-04-19,NN,Non
Menuiserie-Fenetres,"ALAIN WALTZ","ALAIN WALTZ (WALTZ)","ZONE ARTISANALE 13 RUE DU CHENE 67150 NORDHOUSE",67150,NORDHOUSE,391087178,39108717800029,1993-05-03,NN,Non
Menuiserie-Fenetres,"MENUISERIE VAGOST","CLEMENT VAGOST (VAGOST)","22 RUE DE LA RIVIERE 57400 HILBESHEIM",57400,HILBESHEIM,391746849,39174684900028,1993-04-01,01,Non
Menuiserie-Fenetres,"ARSENE DURRENBERGER","ARSENE DURRENBERGER (DURRENBERGER)","3 B RUE DE LA BOISSELLERIE 67580 MERTZWILLER",67580,MERTZWILLER,392019485,39201948500029,1993-07-27,01,Non
Menuiserie-Fenetres,"JEAN HAHN","JEAN JACQUES HAHN","11 RUE DES SPORTS 67380 LINGOLSHEIM",67380,LINGOLSHEIM,392026043,39202604300027,1993-05-01,NN,Non
Menuiserie-Fenetres,"WEISSMEYER SARL","LEON WEISSMEYER (WEISSMEYER)","11 RUE ROMANTICA 67310 WASSELONNE",67310,WASSELONNE,420279119,42027911900010,1998-09-01,NN,Non
Menuiserie-Fenetres,"TECHNIQUES ET POSES","ALFRED KRAFT","14 RUE DU CHEVAL 67100 STRASBOURG",67100,STRASBOURG,418455770,41845577000010,1998-04-04,NN,Non
Menuiserie-Fenetres,"PHILIPPE SCHNEIDER","PHILIPPE SCHNEIDER (SCHNEIDER)","45 RUE DE KINDWILLER 67350 VAL-DE-MODER",67350,VAL-DE-MODER,418649299,41864929900017,1998-05-04,NN,Non
Menuiserie-Fenetres,"L.D SARL","LUC DELLENBACH","13 BOULEVARD VAUBAN 67600 SELESTAT",67600,SELESTAT,419129390,41912939000011,1998-05-04,NN,Non
Menuiserie-Fenetres,"OLIVIER LIGEROT","OLIVIER MARCEL LIGEROT (LIGEROT)","20 RUE MARCEL PAGNOL 52000 CHAUMONT",52000,CHAUMONT,413138942,41313894200110,1997-07-02,NN,Non
Menuiserie-Fenetres,"SARL BATIPOSE","MARTINE GAUTRET","ZI EUROPE RUE DE MARIENAU 57600 FORBACH",57600,FORBACH,413153321,41315332100018,1997-07-01,NN,Non
Menuiserie-Fenetres,"SOC D EXPLOITATION BURGER BERNARD","SEBASTIEN BURGER (BURGER)","11 ROUTE DE COLMAR 68750 BERGHEIM",68750,BERGHEIM,413294158,41329415800014,1997-07-01,03,Non
Menuiserie-Fenetres,"SARL BK MEUBLES","FABIEN BEAUCOURT (BEAUCOURT)","2 RUE DE LA RONCE 57690 GUINGLANGE",57690,GUINGLANGE,413495664,41349566400018,1997-09-01,02,Non
Menuiserie-Fenetres,"CHARPENTE MENUISERIE CHAMPENOISE (CMC)","FABRICE FONTAINE (FONTAINE)","1 B RUE GUILLAUMET 51400 LIVRY-LOUVERCY",51400,LIVRY-LOUVERCY,413745415,41374541500021,1997-10-01,NN,Non
Menuiserie-Fenetres,"ROY PERE ET FILS","DIDIER ROY (ROY)","RUE DU FORT BARRAU 52240 BREUVANNES-EN-BASSIGNY",52240,BREUVANNES-EN-BASSIGNY,414027516,41402751600015,1997-10-01,NN,Oui
